gid+__+minaanin (pf__+sf)	(21’s 0p) for V(n)VV+
gid+__+minaanin (pf__+sf)	(21’s 0p) for VV(n)VV+
gid+__+minaanin (pf__+sf)	(21’s 3') for V(n)VV+
gid+__+minaanin (pf__+sf)	(21’s 3') for VV(n)VV+
gid+__+miwaa (pf__+sf)	(2p’s 0) for V(n)VV+
gid+__+miwaa (pf__+sf)	(2p’s 0) for VV(n)VV+
gid+__+miwaa (pf__+sf)	(2p’s 3) for V(n)VV+
gid+__+miwaa (pf__+sf)	(2p’s 3) for VV(n)VV+
gid+__+miwaag (pf__+sf)	(2p’s 3p) for V(n)VV+
gid+__+miwaag (pf__+sf)	(2p’s 3p) for VV(n)VV+
gid+__+miwaan (pf__+sf)	(2p’s 0') for V(n)VV+
gid+__+miwaan (pf__+sf)	(2p’s 0') for VV(n)VV+
gid+__+miwaan (pf__+sf)	(2p’s 0p) for V(n)VV+
gid+__+miwaan (pf__+sf)	(2p’s 0p) for VV(n)VV+
gid+__+miwaan (pf__+sf)	(2p’s 3') for V(n)VV+
gid+__+miwaan (pf__+sf)	(2p’s 3') for VV(n)VV+
gid+__+wiim (pf__+sf)	(2’s 0) for V(n)C+wy
gid+__+wiim (pf__+sf)	(2’s 0') for V(n)C+wy
gid+__+wiim (pf__+sf)	(2’s 0) for VV(n)C+wy
gid+__+wiim (pf__+sf)	(2’s 0') for VV(n)C+wy
gid+__+wiim (pf__+sf)	(2’s 3) for V(n)C+wy
gid+__+wiim (pf__+sf)	(2’s 3) for VV(n)C+wy
gid+__+wiimag (pf__+sf)	(2’s 3p) for V(n)C+wy
gid+__+wiimag (pf__+sf)	(2’s 3p) for VV(n)C+wy
gid+__+wiiman (pf__+sf)	(2’s 0p) for V(n)C+wy
gid+__+wiiman (pf__+sf)	(2’s 0p) for VV(n)C+wy
gid+__+wiiman (pf__+sf)	(2’s 3') for V(n)C+wy
gid+__+wiiman (pf__+sf)	(2’s 3') for VV(n)C+wy
gid+__+wiiminaan (pf__+sf)	(21’s 0) for V(n)C+wy
gid+__+wiiminaan (pf__+sf)	(21’s 0') for V(n)C+wy
gid+__+wiiminaan (pf__+sf)	(21’s 0) for VV(n)C+wy
gid+__+wiiminaan (pf__+sf)	(21’s 0') for VV(n)C+wy
gid+__+wiiminaan (pf__+sf)	(21’s 3) for V(n)C+wy
gid+__+wiiminaan (pf__+sf)	(21’s 3) for VV(n)C+wy
gid+__+wiiminaanig (pf__+sf)	(21’s 3p) for V(n)C+wy
gid+__+wiiminaanig (pf__+sf)	(21’s 3p) for VV(n)C+wy
gid+__+wiiminaanin (pf__+sf)	(21’s 0p) for V(n)C+wy
gid+__+wiiminaanin (pf__+sf)	(21’s 0p) for VV(n)C+wy
gid+__+wiiminaanin (pf__+sf)	(21’s 3') for V(n)C+wy
gid+__+wiiminaanin (pf__+sf)	(21’s 3') for VV(n)C+wy
gid+__+wiimiwaa (pf__+sf)	(2p’s 0) for V(n)C+wy
gid+__+wiimiwaa (pf__+sf)	(2p’s 0) for VV(n)C+wy
gid+__+wiimiwaa (pf__+sf)	(2p’s 3) for V(n)C+wy
gid+__+wiimiwaa (pf__+sf)	(2p’s 3) for VV(n)C+wy
gid+__+wiimiwaag (pf__+sf)	(2p’s 3p) for V(n)C+wy
gid+__+wiimiwaag (pf__+sf)	(2p’s 3p) for VV(n)C+wy
gid+__+wiimiwaan (pf__+sf)	(2p’s 0') for V(n)C+wy
gid+__+wiimiwaan (pf__+sf)	(2p’s 0') for VV(n)C+wy
gid+__+wiimiwaan (pf__+sf)	(2p’s 0p) for V(n)C+wy
gid+__+wiimiwaan (pf__+sf)	(2p’s 0p) for VV(n)C+wy
gid+__+wiimiwaan (pf__+sf)	(2p’s 3') for V(n)C+wy
gid+__+wiimiwaan (pf__+sf)	(2p’s 3') for VV(n)C+wy
gid+__+om (pf__+sf)	(2’s 0) for V(n)C+w
gid+__+om (pf__+sf)	(2’s 0') for V(n)C+w
gid+__+om (pf__+sf)	(2’s 0) for V(n)Cw+ > Co+
gid+__+om (pf__+sf)	(2’s 0') for V(n)Cw+ > Co+
gid+__+om (pf__+sf)	(2’s 0) for V(n)o+w
gid+__+om (pf__+sf)	(2’s 0') for V(n)o+w
gid+__+om (pf__+sf)	(2’s 0) for VV(n)C+w
gid+__+om (pf__+sf)	(2’s 0') for VV(n)C+w
gid+__+om (pf__+sf)	(2’s 0) for VV(n)Cw+ > Co+
gid+__+om (pf__+sf)	(2’s 0') for VV(n)Cw+ > Co+
gid+__+om (pf__+sf)	(2’s 0) for VV(n)o+w
gid+__+om (pf__+sf)	(2’s 0') for VV(n)o+w
gid+__+om (pf__+sf)	(2’s 3) for V(n)C+w
gid+__+om (pf__+sf)	(2’s 3) for V(n)Cw+ > Co+
gid+__+om (pf__+sf)	(2’s 3) for V(n)o+w
gid+__+om (pf__+sf)	(2’s 3) for VV(n)C+w
gid+__+om (pf__+sf)	(2’s 3) for VV(n)Cw+ > Co+
gid+__+om (pf__+sf)	(2’s 3) for VV(n)o+w
gid+__+omag (pf__+sf)	(2’s 3p) for V(n)C+w
gid+__+omag (pf__+sf)	(2’s 3p) for V(n)Cw+ > Co+
gid+__+omag (pf__+sf)	(2’s 3p) for V(n)o+w
gid+__+omag (pf__+sf)	(2’s 3p) for VV(n)C+w
gid+__+omag (pf__+sf)	(2’s 3p) for VV(n)Cw+ > Co+
gid+__+omag (pf__+sf)	(2’s 3p) for VV(n)o+w
gid+__+oman (pf__+sf)	(2’s 0p) for V(n)C+w
gid+__+oman (pf__+sf)	(2’s 0p) for V(n)Cw+ > Co+
gid+__+oman (pf__+sf)	(2’s 0p) for V(n)o+w
gid+__+oman (pf__+sf)	(2’s 0p) for VV(n)C+w
gid+__+oman (pf__+sf)	(2’s 0p) for VV(n)Cw+ > Co+
gid+__+oman (pf__+sf)	(2’s 0p) for VV(n)o+w
gid+__+oman (pf__+sf)	(2’s 3') for V(n)C+w
gid+__+oman (pf__+sf)	(2’s 3') for V(n)Cw+ > Co+
gid+__+oman (pf__+sf)	(2’s 3') for V(n)o+w
gid+__+oman (pf__+sf)	(2’s 3') for VV(n)C+w
gid+__+oman (pf__+sf)	(2’s 3') for VV(n)Cw+ > Co+
gid+__+oman (pf__+sf)	(2’s 3') for VV(n)o+w
gid+__+ominaan (pf__+sf)	(21’s 0) for V(n)C+w
gid+__+ominaan (pf__+sf)	(21’s 0') for V(n)C+w
gid+__+ominaan (pf__+sf)	(21’s 0) for V(n)Cw+ > Co+
gid+__+ominaan (pf__+sf)	(21’s 0') for V(n)Cw+ > Co+
gid+__+ominaan (pf__+sf)	(21’s 0) for V(n)o+w
gid+__+ominaan (pf__+sf)	(21’s 0') for V(n)o+w
gid+__+ominaan (pf__+sf)	(21’s 0) for VV(n)C+w
gid+__+ominaan (pf__+sf)	(21’s 0') for VV(n)C+w
gid+__+ominaan (pf__+sf)	(21’s 0) for VV(n)Cw+ > Co+
gid+__+ominaan (pf__+sf)	(21’s 0') for VV(n)Cw+ > Co+
gid+__+ominaan (pf__+sf)	(21’s 0) for VV(n)o+w
gid+__+ominaan (pf__+sf)	(21’s 0') for VV(n)o+w
gid+__+ominaan (pf__+sf)	(21’s 3) for V(n)C+w
gid+__+ominaan (pf__+sf)	(21’s 3) for V(n)Cw+ > Co+
gid+__+ominaan (pf__+sf)	(21’s 3) for V(n)o+w
gid+__+ominaan (pf__+sf)	(21’s 3) for VV(n)C+w
gid+__+ominaan (pf__+sf)	(21’s 3) for VV(n)Cw+ > Co+
gid+__+ominaan (pf__+sf)	(21’s 3) for VV(n)o+w
gid+__+ominaanig (pf__+sf)	(21’s 3p) for V(n)C+w
gid+__+ominaanig (pf__+sf)	(21’s 3p) for V(n)Cw+ > Co+
gid+__+ominaanig (pf__+sf)	(21’s 3p) for V(n)o+w
gid+__+ominaanig (pf__+sf)	(21’s 3p) for VV(n)C+w
gid+__+ominaanig (pf__+sf)	(21’s 3p) for VV(n)Cw+ > Co+
gid+__+ominaanig (pf__+sf)	(21’s 3p) for VV(n)o+w
gid+__+ominaanin (pf__+sf)	(21’s 0p) for V(n)C+w
gid+__+ominaanin (pf__+sf)	(21’s 0p) for V(n)Cw+ > Co+
gid+__+ominaanin (pf__+sf)	(21’s 0p) for V(n)o+w
gid+__+ominaanin (pf__+sf)	(21’s 0p) for VV(n)C+w
gid+__+ominaanin (pf__+sf)	(21’s 0p) for VV(n)Cw+ > Co+
gid+__+ominaanin (pf__+sf)	(21’s 0p) for VV(n)o+w
gid+__+ominaanin (pf__+sf)	(21’s 3') for V(n)C+w
gid+__+ominaanin (pf__+sf)	(21’s 3') for V(n)Cw+ > Co+
gid+__+ominaanin (pf__+sf)	(21’s 3') for V(n)o+w
gid+__+ominaanin (pf__+sf)	(21’s 3') for VV(n)C+w
gid+__+ominaanin (pf__+sf)	(21’s 3') for VV(n)Cw+ > Co+
gid+__+ominaanin (pf__+sf)	(21’s 3') for VV(n)o+w
gid+__+omiwaa (pf__+sf)	(2p’s 0) for V(n)C+w
gid+__+omiwaa (pf__+sf)	(2p’s 0) for V(n)Cw+ > Co+
gid+__+omiwaa (pf__+sf)	(2p’s 0) for V(n)o+w
gid+__+omiwaa (pf__+sf)	(2p’s 0) for VV(n)C+w
gid+__+omiwaa (pf__+sf)	(2p’s 0) for VV(n)Cw+ > Co+
gid+__+omiwaa (pf__+sf)	(2p’s 0) for VV(n)o+w
gid+__+omiwaa (pf__+sf)	(2p’s 3) for V(n)C+w
gid+__+omiwaa (pf__+sf)	(2p’s 3) for V(n)Cw+ > Co+
gid+__+omiwaa (pf__+sf)	(2p’s 3) for V(n)o+w
gid+__+omiwaa (pf__+sf)	(2p’s 3) for VV(n)C+w
gid+__+omiwaa (pf__+sf)	(2p’s 3) for VV(n)Cw+ > Co+
gid+__+omiwaa (pf__+sf)	(2p’s 3) for VV(n)o+w
gid+__+omiwaag (pf__+sf)	(2p’s 3p) for V(n)C+w
gid+__+omiwaag (pf__+sf)	(2p’s 3p) for V(n)Cw+ > Co+
gid+__+omiwaag (pf__+sf)	(2p’s 3p) for V(n)o+w
gid+__+omiwaag (pf__+sf)	(2p’s 3p) for VV(n)C+w
gid+__+omiwaag (pf__+sf)	(2p’s 3p) for VV(n)Cw+ > Co+
gid+__+omiwaag (pf__+sf)	(2p’s 3p) for VV(n)o+w
gid+__+omiwaan (pf__+sf)	(2p’s 0') for V(n)C+w
gid+__+omiwaan (pf__+sf)	(2p’s 0') for V(n)Cw+ > Co+
gid+__+omiwaan (pf__+sf)	(2p’s 0') for V(n)o+w
gid+__+omiwaan (pf__+sf)	(2p’s 0') for VV(n)C+w
gid+__+omiwaan (pf__+sf)	(2p’s 0') for VV(n)Cw+ > Co+
gid+__+omiwaan (pf__+sf)	(2p’s 0') for VV(n)o+w
gid+__+omiwaan (pf__+sf)	(2p’s 0p) for V(n)C+w
gid+__+omiwaan (pf__+sf)	(2p’s 0p) for V(n)Cw+ > Co+
gid+__+omiwaan (pf__+sf)	(2p’s 0p) for V(n)o+w
gid+__+omiwaan (pf__+sf)	(2p’s 0p) for VV(n)C+w
gid+__+omiwaan (pf__+sf)	(2p’s 0p) for VV(n)Cw+ > Co+
gid+__+omiwaan (pf__+sf)	(2p’s 0p) for VV(n)o+w
gid+__+omiwaan (pf__+sf)	(2p’s 3') for V(n)C+w
gid+__+omiwaan (pf__+sf)	(2p’s 3') for V(n)Cw+ > Co+
gid+__+omiwaan (pf__+sf)	(2p’s 3') for V(n)o+w
gid+__+omiwaan (pf__+sf)	(2p’s 3') for VV(n)C+w
gid+__+omiwaan (pf__+sf)	(2p’s 3') for VV(n)Cw+ > Co+
gid+__+omiwaan (pf__+sf)	(2p’s 3') for VV(n)o+w
+goba (ga)(alt)	(0)(prt)(dub) for (vii)+
+goban (ga)	(0)(prt)(dub) for (vii)+
+goban (ga)	(0)(prt)(dub) for (vii)+n
+gobane (ga)(alt)	(0)(cnj)(prt)(dub) for (vii)+
+gobane (ga)(alt)	(0p)(cnj)(prt)(dub) for (vii)+
+gobanen (ga)	(0)(cnj)(prt)(dub) for (vii)+
+gobanen (ga)	(0)(cnj)(prt)(dub) for (vii)+n
+gobanen (ga)	(0p)(cnj)(prt)(dub) for (vii)+
+gobanen (ga)	(0p)(cnj)(prt)(dub) for (vii)+n
+gobaniin (ga)	(0p)(prt)(dub) for (vii)+
+gobaniin (ga)	(0p)(prt)(dub) for (vii)+n
+gwen (ga)(alt)	(0)(cnj)(dub) for (vii)+
+gwen (ga)(alt)	(0)(cnj)(dub) for (vii)+n
+gwen (ga)(alt)	(0p)(cnj)(dub) for (vii)+
+gwen (ga)(alt)	(0p)(cnj)(dub) for (vii)+n
+gwenh (ga)	(0)(cnj)(dub) for (vii)+
+gwenh (ga)	(0)(cnj)(dub) for (vii)+n
+gwenh (ga)	(0p)(cnj)(dub) for (vii)+
+gwenh (ga)	(0p)(cnj)(dub) for (vii)+n
+i' (sf)(AL/NO/NW)	(3'p) for (n)(pt)C+
+i' (sf)(AL/NO/NW)	(3'p) for (n)Cy+
+ii' (sf)(AL/NO/NW)	(3'p) for (n)C+y
+ya' (sf)(AL/NO/NW)	(3'p) for (n)nh+ > nø+
+yag (sf)	(3p) for (n)nh+ > nø+
+yag (sf)(SE/PO/CS)	(3p) for (n)ii+
+yan (sf)	(3') for (n)nh+ > nø+
+yan (sf) /default/	(0p) for (n)nh+ > nø+
+yan (sf)(SE/PO/CS)	(3') for (n)ii+
+yan (sf)(SE/PO/CS) /default/	(0p) for (n)ii+
+iban (sf)	(prt) for (n)C+
+iiban (sf)	(prt) for (n)C+y
+id	(3)>(1)(cnj)(vta)C+
+idig (sf)(alt)	(2p)(voc) for (n)C+
+idig (sf)(alt)	(2p)(voc) for (n)C+A
+idig (sf)(alt)	(2p)(voc) for (n)Cy+ > Ci+
+iidig (sf)(alt)	(2p)(voc) for (n)C+y
+idizo	(3)>(3)(vta)C+
+idizod	(3)>(3)(cnj)(vta)C+
+idizodaa	(21)>(21)(imp)(!)(vta)C+
+idizog	(2p)>(2p)(imp)(!)(vta)C+
+idizookan	(2)>(2)(imp)(vta)C+
+idizookang	(21)>(21)(imp)(vta)C+
+idizookeg	(2p)>(2p)(imp)(vta)C+
+idizoken	(2)>(2)(imp)(neg)(vta)C+
+idizoyaan	(1)>(1)(cnj)(vta)C+
+idizoyan	(2)>(2)(cnj)(vta)C+
+idizoyaang	(1p)>(1p)(cnj)(vta)C+
+idizoyang	(21)>(21)(cnj)(vta)C+
+idizon	(2)>(2)(imp)(!)(vta)C+
+idizonid	(3')>(3')(cnj)(vta)C+
+idizowaad	(3p)>(3p)(cnj)(vta)C+
+idizowag	(3p)>(3p)(vta)C+
+idizowan	(3')>(3')(vta)C+
+idizosiidaa	(21)>(21)(imp)(neg)(vta)C+
+idizosig	(3)>(3)(cnj)(neg)(vta)C+
+idizosigwaa	(3p)>(3p)(cnj)(neg)(vta)C+
+idizosiin	(3)>(3)(neg)(vta)C+
+idizosinig	(3')>(3')(cnj)(neg)(vta)C+
+idizosiiwag	(3p)>(3p)(neg)(vta)C+
+idizosiiwan	(3')>(3')(neg)(vta)C+
+idizosiwaan	(1)>(1)(cnj)(neg)(vta)C+
+idizosiwan	(2)>(2)(cnj)(neg)(vta)C+
+idizosiwaang	(1p)>(1p)(cnj)(neg)(vta)C+
+idizosiwang	(21)>(21)(cnj)(neg)(vta)C+
+idog (sf)	(2p)(voc) for (n)C+
+idog (sf)	(2p)(voc) for (n)C+A
+idog (sf)	(2p)(voc) for (n)Cy+ > Ci+
+iidog (sf)	(2p)(voc) for (n)C+y
+ik	(2p)>(3)(imp)(!)(vta)C+
+ik	(2p)>(3p)(imp)(!)(vta)C+
+ik	(3)>(2)(cnj)(vta)C+
+ig (sf)	(3p) for (n)(pt)C+
+ig (sf)	(3p) for (n)Cy+
+iig (sf)	(3p) for (n)C+y
+igaanh (sf)	(con) for (n)igan+ > ø+
+iigaanh (sf)	(con) for (n)iigin+ > ø+
+igaans (sf)	(dim) for (n)igan+ > ø+
+iigaans (sf)	(dim) for (n)iigin+ > ø+
+ikwaa	(3p)>(2)(cnj)(vta)C+
+igod	(0)>(3)(cnj)(vta)C+
+igod	(0p)>(3)(cnj)(vta)C+
+igod	(3')>(3)(cnj)(vta)C+
+igooyaan	(X)>(1)(cnj)(vta)C+
+igooyan	(1p)>(2)(cnj)(vta)C+
+igooyan	(X)>(2)(cnj)(vta)C+
+igoyaan	(0)>(1)(cnj)(vta)C+
+igoyaan	(0p)>(1)(cnj)(vta)C+
+igoyan	(0)>(2)(cnj)(vta)C+
+igoyan	(0p)>(2)(cnj)(vta)C+
+igooyaang	(X)>(1p)(cnj)(vta)C+
+igooyang	(X)>(21)(cnj)(vta)C+
+igoyaang	(0)>(1p)(cnj)(vta)C+
+igoyaang	(0p)>(1p)(cnj)(vta)C+
+igoyang	(0)>(21)(cnj)(vta)C+
+igoyang	(0p)>(21)(cnj)(vta)C+
+igooyeg	(1p)>(2p)(cnj)(vta)C+
+igooyeg	(X)>(2p)(cnj)(vta)C+
+igoyeg	(0)>(2p)(cnj)(vta)C+
+igoyeg	(0p)>(2p)(cnj)(vta)C+
+igonid	(0)>(3')(cnj)(vta)C+
+igonid	(0p)>(3')(cnj)(vta)C+
+igowaad	(0)>(3p)(cnj)(vta)C+
+igowaad	(0p)>(3p)(cnj)(vta)C+
+igowaad	(3')>(3p)(cnj)(vta)C+
+igosig	(0)>(3)(cnj)(neg)(vta)C+
+igosig	(0p)>(3)(cnj)(neg)(vta)C+
+igosig	(3')>(3)(cnj)(neg)(vta)C+
+igosigwaa	(0)>(3p)(cnj)(neg)(vta)C+
+igosigwaa	(0p)>(3p)(cnj)(neg)(vta)C+
+igosigwaa	(3')>(3p)(cnj)(neg)(vta)C+
+igosinig	(0)>(3')(cnj)(neg)(vta)C+
+igosinig	(0p)>(3')(cnj)(neg)(vta)C+
+igoosiwaan	(X)>(1)(cnj)(neg)(vta)C+
+igoosiwan	(1p)>(2)(cnj)(neg)(vta)C+
+igoosiwan	(X)>(2)(cnj)(neg)(vta)C+
+igosiwaan	(0)>(1)(cnj)(neg)(vta)C+
+igosiwaan	(0p)>(1)(cnj)(neg)(vta)C+
+igosiwan	(0)>(2)(cnj)(neg)(vta)C+
+igosiwan	(0p)>(2)(cnj)(neg)(vta)C+
+igoosiwaang	(X)>(1p)(cnj)(neg)(vta)C+
+igoosiwang	(X)>(21)(cnj)(neg)(vta)C+
+igosiwaang	(0)>(1p)(cnj)(neg)(vta)C+
+igosiwaang	(0p)>(1p)(cnj)(neg)(vta)C+
+igosiwang	(0)>(21)(cnj)(neg)(vta)C+
+igosiwang	(0p)>(21)(cnj)(neg)(vta)C+
+igoosiweg	(1p)>(2p)(cnj)(neg)(vta)C+
+igoosiweg	(X)>(2p)(cnj)(neg)(vta)C+
+igosiweg	(0)>(2p)(cnj)(neg)(vta)C+
+igosiweg	(0p)>(2p)(cnj)(neg)(vta)C+
+iyan	(2)>(1)(cnj)(vta)C+
+iyaang	(2)>(1p)(cnj)(vta)C+
+iyaang	(2p)>(1p)(cnj)(vta)C+
+iyangid	(3)>(1p)(cnj)(vta)C+
+iyangidwaa	(3p)>(1p)(cnj)(vta)C+
+iyeg	(2p)>(1)(cnj)(vta)C+
+yish (sf)	(pej) for (n)nh+ > nø+
+ying (sf)	(loc) for (n)nh+ > nø+
+iish (sf)	(pej) for (n)C+y
+ish (sf)	(pej) for (n)(pt)C+
+ish (sf)	(pej) for (n)C+
+ish (sf)	(pej) for (n)Cy+
+ish (sf)	(pej) for (n)n+A
+ishik	(2p)>(1)(imp)(!)(vta)C+
+ishiikan	(2)>(1)(imp)(vta)C+
+ishiikang	(2)>(1p)(imp)(vta)C+
+ishiikang	(2p)>(1p)(imp)(vta)C+
+ishikaangen	(2)>(1p)(imp)(neg)(vta)C+
+ishikaangen	(2p)>(1p)(imp)(neg)(vta)C+
+ishiikeg	(2p)>(1)(imp)(vta)C+
+ishikegon	(2p)>(1)(imp)(neg)(vta)C+
+ishiken	(2)>(1)(imp)(neg)(vta)C+
+ishin	(2)>(1)(imp)(!)(vta)C+
+imad	(2)>(3')(cnj)(vta)C+
+imaadaa(nin)	(21)>(3')(imp)(!)(vta)C+
+imag	(1)>(3')(cnj)(vta)C+
+imaakan	(2)>(3')(imp)(vta)C+
+imaakang	(21)>(3')(imp)(vta)C+
+imaakeg	(2p)>(3')(imp)(vta)C+
+imaakegon	(2p)>(3')(imp)(neg)(vta)C+
+imaaken	(2)>(3')(imp)(neg)(vta)C+
+imang	(21)>(3')(cnj)(vta)C+
+imangid	(1p)>(3')(cnj)(vta)C+
+imaawan	(X)>(3')(vta)C+
+imaasiwad	(2)>(3')(cnj)(neg)(vta)C+
+imaasiwaadaa(nin)	(21)>(3')(imp)(neg)(vta)C+
+imaasiwag	(1)>(3')(cnj)(neg)(vta)C+
+imaasiiwan	(X)>(3')(neg)(vta)C+
+imaasiwang	(21)>(3')(cnj)(neg)(vta)C+
+imaasiwangid	(1p)>(3')(cnj)(neg)(vta)C+
+imaasiweg	(2p)>(3')(cnj)(neg)(vta)C+
+imaasiwind	(X)>(3')(cnj)(neg)(vta)C+
+imeg	(2p)>(3')(cnj)(vta)C+
+imik	(2p)>(3')(imp)(!)(vta)C+
+imind	(X)>(3')(cnj)(vta)C+
+iin (sf)	(3') for (n)C+y
+in (sf)	(3') for (n)(pt)C+
+in (sf)	(3') for (n)Cy+
+iin (sf) /default/	(0p) for (n)C+y
+in (sf) /default/	(0p) for (n)(pt)C+
+in (sf) /default/	(0p) for (n)Cy+
+inaan	(1)>(2)(cnj)(vta)C+
+inang	(3)>(21)(cnj)(vta)C+
+inangwaa	(3p)>(21)(cnj)(vta)C+
+ind	(X)>(3)(cnj)(vta)C+
+indwaa	(X)>(3p)(cnj)(vta)C+
+ineg	(1)>(2p)(cnj)(vta)C+
+ineg	(3)>(2p)(cnj)(vta)C+
+inegwaa	(3p)>(2p)(cnj)(vta)C+
+iing (sf)	(loc) for (n)C+y
+ing (sf)	(loc) for (n)C+
+ing (sf)	(loc) for (n)Cy+
+ing (sf)	(loc) for (n)i+
+iinh (sf)	(con) for (n)C+yV
+iinh (sf)	(con) for (n)C+yVV
+iinh (sf)	(con) for (n)S+
+inh (sf)	(con) for (n)i+w
+inh (sf)	(con) for (n)i+y
+ini (ga)	(0') for (vii)n+
+inig (ga)	(0')(cnj) for (vii)n+
+inig (ga)	(0'p)(cnj) for (vii)n+
+inigiba (ga)(alt)	(0')(cnj)(prt) for (vii)n+
+inigiba (ga)(alt)	(0'p)(cnj)(prt) for (vii)n+
+inigiban (ga)	(0')(cnj)(prt) for (vii)n+
+inigiban (ga)	(0'p)(cnj)(prt) for (vii)n+
+inigoba (ga)(alt)	(0')(prt)(dub) for (vii)n+
+inigoba (ga)(NE)(alt)	(0')(prt)(dub) for (vii)n+
+inigoban (ga)	(0')(prt)(dub) for (vii)n+
+inigoban (ga)(NE)	(0')(prt)(dub) for (vii)n+
+inigobane (ga)(alt)	(0')(cnj)(prt)(dub) for (vii)n+
+inigobane (ga)(alt)	(0'p)(cnj)(prt)(dub) for (vii)n+
+inigobanen (ga)	(0')(cnj)(prt)(dub) for (vii)n+
+inigobanen (ga)	(0'p)(cnj)(prt)(dub) for (vii)n+
+inigobaniin (ga)	(0'p)(prt)(dub) for (vii)n+
+inigobaniin (ga)(NE)	(0'p)(prt)(dub) for (vii)n+
+inigwen (ga)(alt)	(0')(cnj)(dub) for (vii)n+
+inigwen (ga)(alt)	(0'p)(cnj)(dub) for (vii)n+
+inigwenh (ga)	(0')(cnj)(dub) for (vii)n+
+inigwenh (ga)	(0'p)(cnj)(dub) for (vii)n+
+iniw= (ga)(RT)	(0') for (vii)n+
+iniwaba (ga)(NE)(alt)	(0')(prt) for (vii)n+
+iniwaban (ga)(NE)	(0')(prt) for (vii)n+
+iniwabaniin (ga)(NE)	(0'p)(prt) for (vii)n+
+iniwadig (ga)(NE)	(0')(dub) for (vii)n+
+iniwadigenan (ga)(NE)	(0'p)(dub) for (vii)n+
+iniwan (ga)	(0'p) for (vii)n+
+iniwiba (ga)(alt)	(0')(prt) for (vii)n+
+iniwiban (ga)	(0')(prt) for (vii)n+
+iniwibaniin (ga)	(0'p)(prt) for (vii)n+
+iniwidig (ga)	(0')(dub) for (vii)n+
+iniwidigenan (ga)	(0'p)(dub) for (vii)n+
+iins (sf)	(dim) for (n)C+yV
+iins (sf)	(dim) for (n)C+yVV
+iins (sf)	(dim) for (n)S+
+ins (sf)	(dim) for (n)i+w
+ins (sf)	(dim) for (n)i+y
+iwaad	(3p)>(1)(cnj)(vta)C+
+isig	(3)>(1)(cnj)(neg)(vta)C+
+isigwaa	(3p)>(1)(cnj)(neg)(vta)C+
+isinog	(3)>(2)(cnj)(neg)(vta)C+
+isinokwaa	(3p)>(2)(cnj)(neg)(vta)C+
+isinowagog	(1)>(2p)(cnj)(neg)(vta)C+
+isinowaan	(1)>(2)(cnj)(neg)(vta)C+
+isinowang	(3)>(21)(cnj)(neg)(vta)C+
+isinowangwaa	(3p)>(21)(cnj)(neg)(vta)C+
+isinoweg	(3)>(2p)(cnj)(neg)(vta)C+
+isinowegwaa	(3p)>(2p)(cnj)(neg)(vta)C+
+isiwan	(2)>(1)(cnj)(neg)(vta)C+
+isiwaang	(2)>(1p)(cnj)(neg)(vta)C+
+isiwaang	(2p)>(1p)(cnj)(neg)(vta)C+
+isiwangid	(3)>(1p)(cnj)(neg)(vta)C+
+isiwangidwaa	(3p)>(1p)(cnj)(neg)(vta)C+
+isiweg	(2p)>(1)(cnj)(neg)(vta)C+
+sh (sf)	(pej) for (n)VV+
+m!	(2)>(3)(imp)(!)(vta)+m
+m!	(2)>(3p)(imp)(!)(vta)+m
+maa	(X)>(3)(vta)+m
+maad	(3)>(3')(cnj)(vta)+m
+mad	(2)>(3)(cnj)(vta)+m
+maadaa!	(21)>(3)(imp)(!)(vta)+m
+maadaanig!	(21)>(3p)(imp)(!)(vta)+m
+madwaa	(2)>(3p)(cnj)(vta)+m
+mag	(1)>(3)(cnj)(vta)+m
+maakan	(2)>(3)(imp)(vta)+m
+maakan	(2)>(3p)(imp)(vta)+m
+maakang	(21)>(3)(imp)(vta)+m
+maakang	(21)>(3p)(imp)(vta)+m
+maakeg	(2p)>(3)(imp)(vta)+m
+maakeg	(2p)>(3p)(imp)(vta)+m
+maakegon!	(2p)>(3)(imp)(neg)(vta)+m
+maakegon!	(2p)>(3p)(imp)(neg)(vta)+m
+maaken!	(2)>(3)(imp)(neg)(vta)+m
+maaken!	(2)>(3p)(imp)(neg)(vta)+m
+magwaa	(1)>(3p)(cnj)(vta)+m
+mang	(21)>(3)(cnj)(vta)+m
+mangid	(1p)>(3)(cnj)(vta)+m
+mangidwaa	(1p)>(3p)(cnj)(vta)+m
+mangwaa	(21)>(3p)(cnj)(vta)+m
+maawaad	(3p)>(3')(cnj)(vta)+m
+maawag	(X)>(3p)(vta)+m
+maasig	(3)>(3')(cnj)(neg)(vta)+m
+maasigwaa	(3p)>(3')(cnj)(neg)(vta)+m
+maasiin	(X)>(3)(neg)(vta)+m
+maasiwad	(2)>(3)(cnj)(neg)(vta)+m
+maasiwaadaa!	(21)>(3)(imp)(neg)(vta)+m
+maasiwaadaanig!	(21)>(3p)(imp)(neg)(vta)+m
+maasiwadwaa	(2)>(3p)(cnj)(neg)(vta)+m
+maasiiwag	(X)>(3p)(neg)(vta)+m
+maasiwag	(1)>(3)(cnj)(neg)(vta)+m
+maasiwagwaa	(1)>(3p)(cnj)(neg)(vta)+m
+maasiwang	(21)>(3)(cnj)(neg)(vta)+m
+maasiwangid	(1p)>(3)(cnj)(neg)(vta)+m
