(vta)	bikwaakobizh	[< bikwaakobiN= (vta)(RT)]
(vta)(RT)	bikwaakobiN=	[> bikwaakobizh (vta)]
(vta)	biigwazhe'	[< biigwazhe'w= (vta)(RT)]
(vta)(RT)	biigwazhe'w=	[> biigwazhe' (vta)]
(n0D)(RT)	pikwan+A=	[> nipikwan+an]
(RT)	bikwandaagan=	[> nimbikwandaagan+ag (NW)]
(vta)(RT)	biigwa'w=	[> biigwa' (vta)]
(vta)	biigobizh	[< biigobiN= (vta)(RT)]
(vta)(RT)	biigobiN=	[> biigobizh (vta)]
(vta)	biigoboozh	[< biigobooN= (vta)(RT)]
(vta)(RT)	biigobooN=	[> biigoboozh (vta)]
(pv4)(SE)	bigoji-	[< bagwaji- (pv4)]
(vta)	biigojiibizh	[< biigojiibiN= (vta)(RT)]
(vta)(RT)	biigojiibiN=	[> biigojiibizh (vta)]
(vta)	biigokozh	[< biigokoN= (vta)(RT)]
(vta)(RT)	biigokoN=	[> biigokozh (vta)]
	bikogondaagan=	[> nimbikogondaagan+an]
(vta)	biigozh	[< biigozhw= (vta)(RT)]
(vta)(SE)	biigozh	[< biigoN= (vta)(RT)(SE)]
(vta)(RT)	biigozhw=	[> biigozh (vta)]
(vta)(SE)(RT)	biigoN=	[> biigozh (vta)(SE)]
(vta)	biigondibe'	[< biigondibe'w= (vta)(RT)]
(vta)(RT)	biigondibe'w=	[> biigondibe' (vta)]
(nom)	Biiyen	[< Pierre (FR)]
(nom)	Biiyoona	[< Fiona (EN)]
(vta)	biizh	[< biiN= (RT)]
	bishag=	[> babiishag= (RD)]
(vta)	bishaganagekwa'	[< bishaganagekwa'w= (vta)(RT)]
(vta)(RT)	bishaganagekwa'w=	[> bishaganagekwa' (vta)]
(vta)	bishagibijibizh	[< bishagibijibiN= (vta)(RT)]
(vta)(RT)	bishagibijibiN=	[> bishagibijibizh (vta)]
(vta)	bishagibizh	[< bishagibiN= (vta)(RT)]
(vta)	bishagiibizh	[< bishagiibiN= (vta)(RT)]
(vta)(RT)	bishagibiN=	[> bishagibizh (vta)]
(vta)(RT)	bishagiibiN=	[> bishagiibizh (vta)]
(vta)	bishagiigibizh	[< bishagiigibiN= (vta)(RT)]
(vta)(RT)	bishagiigibiN=	[> bishagiigibizh (vta)]
(vta)	bishagikozh	[< bishagikoN= (vta)(RT)]
(vta)(RT)	bishagikoN=	[> bishagikozh (vta)]
	bishagiish=	[> bashagiish= (SE)]
	bishagiish=	[> bashakiish= (NE)]
(pv4)(NW/CS)	bizhigo-	[< bizhishigo- (pv4)]
(vta)	bishigwapizh	[< bishigwapiN= (vta)(RT)]
(vta)(RT)	bishigwapiN=	[> bishigwapizh (vta)]
(vta)	bishigobizh	[< bishigobiN= (vta)(RT)]
(vta)(RT)	bishigobiN=	[> bishigobizh (vta)]
(vta)	bishigoboozh	[< bishigobooN= (vta)(RT)]
(vta)(RT)	bishigobooN=	[> bishigoboozh (vta)]
(vta)	bishigozh	[< bishigoN= (vta)(RT)]
(vta)(RT)	bishigoN=	[> bishigozh (vta)]
(pv4)	bizhishigo-	[> bizhigo- (pv4)(NW/CS)]
(nom)	Bizhinii	[< Virginie (FR)]
(nom)	Bil	[< Bill (William)(EN)]
(nom)	Bilab	[< Philip (EN)]
(vta)	biima'	[< biima'w= (vta)(RT)]
(vta)	bima'	[> bima'w= (vta)(RT)]
(vta)	bima'	[> bimo (vta)]
(vta)	bima'azh	[< bima'aN= (vta)(RT)]
(vta)(RT)	bima'aN=	[> bima'azh (vta)]
(vii)(RT)	bimaabiigamo=	[> bimaabiigamon (vii)]
(vii)	bimaabiigamon	[< bimaabiigamo= (vii)(RT)]
(AL/NO/CN/NW/SW)	biimat=	[> biimit= (NE/SE/CS)]
(vta)	bimaatigwaazh	[< bimaatigwaaN= (vta)(RT)]
(vta)(RT)	bimaatigwaaN=	[> bimaatigwaazh (vta)]
(vta)	biimakizh	[< biimakiN= (vta)(RT)]
(vta)(RT)	biimakiN=	[> biimakizh (vta)]
(vta)	biimaakwa'	[< biimaakwa'w= (vta)(RT)]
(vta)(RT)	biimaakwa'w=	[> biimaakwa' (vta)]
(vii)(RT)	bimamo=	[> bimamon (vii)]
(vii)	bimamon	[< bimamo= (vii)(RT)]
(vta)(RT)	biima'w=	[> biima' (vta)]
(vta)(RT)	bima'w=	[< bima' (vta)]
(vta)	bima'oozh	[< bima'ooN= (vta)(RT)]
(vta)(RT)	bima'ooN=	[> bima'oozh (vta)]
(pv2)	bimi-	[> bemi- (pv2)(IC)]
(vta)	biimibagizh	[< biimibagiN= (vta)(RT)]
(vta)(RT)	biimibagiN=	[> biimibagizh (vta)]
(vta)	biimibigizh	[< biimibigiN= (vta)(RT)]
(vta)(RT)	biimibigiN=	[> biimibigizh (vta)]
(vii)(RT)	bimipo=	[> bimipon (vii)]
(vii)	bimipon	[< bimipo= (vii)(RT)]
(NE/SE/CS)	biimit=	[< biimat= (AL/NO/CN/NW/SW)]
(vta)	bimidaabaazh	[< bimidaabaaN= (vta)(RT)]
(vta)(RT)	bimidaabaaN=	[> bimidaabaazh (vta)]
(vii)(RT)	biimidamo=	[> biimidamon (vii)]
(vii)	biimidamon	[< biimidamo= (vii)(RT)]
(vta)	biimizh	[< biimiN= (vta)(RT)]
(vta)	bimizha'	[< bimizha'w= (vta)(RT)]
(vta)(RT)	bimizha'w=	[> bimizha' (vta)]
(vta)(RT)	biimiN=	[> biimizh (vta)]
(vta)	biminigaadamo	[< biminigaadamw= (vta)(RT)]
(vta)(RT)	biminigaadamw=	[> biminigaadamo (vta)]
(vta)	biminigaazh	[< biminigaaN= (vta)(RT)]
(vta)(RT)	biminigaaN=	[> biminigaazh (vta)]
(vta)	biminizha'	[< biminizha'w= (vta)(RT)]
(vta)(RT)	biminizha'w=	[> biminizha' (vta)]
(vai)	bimiwane	[<> bimi'one (vai)(AL/NE)]
(vta)	bimiwizh	[< bimiwiN= (vta)(RT)]
(vta)(RT)	bimiwiN=	[> bimiwizh (vta)]
(vai)(AL/NE)	bimi'one	[<> bimiwane (vai)]
(vta)	bimo	[< bima' (vta)]
(vta)	bimo	[< bimw= (vta)(RT)]
	bimw=	[> bapiimw= (RD)]
(vta)	bimw=	[> bimo (vta)]
(vta)(RT)	bimw=	[> bimo (vta)]
(vta)	bimwaatigwaazh	[< bimwaatigwaaN= (vta)(RT)]
(vta)(RT)	bimwaatigwaaN=	[> bimwaatigwaazh (vta)]
(vta)	bimwaatigwezh	[< bimwaatigweN= (vta)(RT)]
(vta)(RT)	bimwaatigweN=	[> bimwaatigwezh (vta)]
(vta)	bimwashkwaazh	[< bimwashkwaaN= (vta)(RT)]
(vta)(RT)	bimwashkwaaN=	[> bimwashkwaazh (vta)]
(RT)	biiN=	[> biizh (vta)]
(vta)	biina'	[< biina'w= (vta)(RT)]
(vta)	bina'	[< bina'w= (vta)(RT)]
(nom)	Binap	[< Philip (EN)]
(pf)	binag=	[> banag= (pf) (SE/NE)]
(vta)	binagaako	[< binagaakw= (vta)(RT)]
(vta)(RT)	binagaakw=	[> binagaako (vta)]
(vta)	binagaakobizh	[< binagaakobiN= (vta)(RT)]
(vta)(RT)	binagaakobiN=	[> binagaakobizh (vta)]
(vii)(RT)	biinaagami=	[> biinaagamin (vii)]
(vii)	biinaagamin	[< biinaagami= (vii)(RT)]
(vta)	binagibizh	[< binagibiN= (vta)(RT)]
(vta)(RT)	binagibiN=	[> binagibizh (vta)]
(vta)	binagijiibizh	[< binagijiibiN= (vta)(RT)]
(vta)(RT)	binagijiibiN=	[> binagijiibizh (vta)]
(vta)	binagikozh	[< binagikoN= (vta)(RT)]
(vta)(RT)	binagikoN=	[> binagikozh (vta)]
(vta)	biinaakiz	[< biinaakizw= (vta)(RT)]
(vta)(RT)	biinaakizw=	[> biinaakiz (vta)]
(vta)	binaakwe'	[< binaakwe'w= (vta)(RT)]
(vta)(RT)	binaakwe'w=	[> binaakwe' (vta)]
(vta)	bi-naazh	[< bi-naaN= (vta)(RT)]
(vta)(RT)	bi-naaN=	[> bi-naazh (vta)]
(vta)	binangwapizh	[< binangwapiN= (vta)(RT)]
(vta)(RT)	binangwapiN=	[> binangwapizh (vta)]
(vta)(RT)	biina'w=	[> biina' (vta)]
(vta)(RT)	bina'w=	[> bina' (vta)]
(CN/SW)	binda'=	[< biinda'= (CS/SW)]
(CN/SW)	binda'=	[< biindwa'= (SE/NE)]
(CN/SW)	binda'=	[> bida'= (NO/NW)]
(CS/SW)	biinda'=	[< biindwa'= (SE/NE)]
(CS/SW)	biinda'=	[> bida'= (NO/NW)]
(CS/SW)	biinda'=	[> binda'= (CN/SW)]
(vta)(RT)	biinda'aN=	[> biinda'azh (vta)]
(vta)	biinda'azh	[< biinda'aN= (vta)(RT)]
(vta)	biindaabaawazh	[< biindaabaawaN= (vta)(RT)]
(vta)(RT)	biindaabaawaN=	[> biindaabaawazh (vta)]
(vta)(NW/WO)	biindaabika'	[< biindaabika'w= (vta)(RT)]
(vta)(RT)	biindaabika'w=	[> biindaabika' (vta)(NW/WO)]
(vta)	biindaabikibizh	[< biindaabikibiN= (vta)(RT)]
(vta)(RT)	biindaabikibiN=	[> biindaabikibizh (vta)]
(vta)	biindaakoozh	[< biindaakooN= (vta)(RT)]
(vta)(RT)	biindaakooN=	[> biindaakoozh (vta)]
(vta)	biindashkwaazh	[< biindashkwaaN= (vta)(RT)]
(vta)(RT)	biindashkwaaN=	[> biindashkwaazh (vta)]
(vta)	biinda'oozh	[< biinda'ooN= (vta)(RT)]
(vta)(RT)	biinda'ooN=	[> biinda'oozh (vta)]
	biindig=	[> biidig=]
(vta)(RT)	biindigaN=	[> biindigazh (vta)]
(vta)	biindigebatwaazh	[< biindigebatwaaN= (vta)(RT)]
(vta)(RT)	biindigebatwaaN=	[> biindigebatwaazh (vta)]
(vai)(SW)	biindigeyoode	[<> biindige'oode (vai)]
(vta)	biindigenaazha'	[< biindigenaazha'w= (vta)(RT)]
(vta)(RT)	biindigenaazha'w=	[> biindigenaazha' (vta)]
(vai)	biindige'oode	[<> biindigeyoode (vai)(SW)]
(vta)	biindigewizh	[< biindigewiN= (vta)(RT)]
(vta)(RT)	biindigewiN=	[> biindigewizh (vta)]
(NE)	biinji=	[< biinzi=]
(vta)	biinjidoonebizh	[< biinjidoonebiN= (vta)(RT)]
(vta)(RT)	biinjidoonebiN=	[> biinjidoonebizh (vta)]
(vta)	biinjizikwaazh	[< biinjizikwaaN= (vta)(RT)]
(vta)(RT)	biinjizikwaaN=	[> biinjizikwaazh (vta)]
(SE/NE)	biindwa'=	[> bida'= (NO/NW)]
(SE/NE)	biindwa'=	[> biinda'= (CS/SW)]
(SE/NE)	biindwa'=	[> binda'= (CN/SW)]*
	binebag	[< binewibag
	biinegan+an	[< vinegar (EN)]
	binemin+an	[< binewimin+an]
	binewibag	[> binebag
	binewimin+an	[> binemin+an]
	binesii+g	[< binesi+wag]
	binesi+wag	[> binesii+g]
(vta)	bingwa'	[< bingwa'w= (vta)(RT)]
(vta)	bingwashaagidobizh	[< bingwaashaagidoobiN= (vta)(RT)]
(vta)(RT)	bingwashaagidobiN=	[> bingwaashaagidoobizh (vta)]
(vta)(RT)	bingwa'w=	[> bingwa' (vta)]
	bingwi+in	[> bingwii+n]
	bingwii+n	[< bingwi+in]
(vta)(NE/SE)	bingwiwizh	[< bingwiwiN= (vta)(RT)]
(vta)(RT)	bingwiwiN=	[> bingwiwizh (vta)(NE/SE)]
(vta)	binibizh	[< binibiN= (vta)(RT)]
(vta)(RT)	binibiN=	[> binibizh (vta)]
(NW)	binigan+an	[< vinegar (EN)]
(vta)	biininga'	[> biininga'w= (vta)(RT)]
(vta)(RT)	biininga'w=	[< biininga' (vta)]
(vta)	biniweba'	[< biniweba'w= (vta)(RT)]
(vta)(RT)	biniweba'w=	[> biniweba' (vta)]
(vta)	biniskobizh	[< biniskobiN= (vta)(RT)]
(vta)(RT)	biniskobiN=	[> biniskobizh (vta)]
(vta)	bi-niisibizh	[< bi-niisibiN= (vta)(RT)]
(vta)(RT)	bi-niisibiN=	[> bi-niisibizh (vta)]
(nom)	Binomen	[< Philomène (FR)]
	biinzi=	[> biinji= (NE)]
(NW/WO)	biinzik=	[> biisik= (AL/NE/CN/CS/SE/PO)]
(NW/WO)	biinzik=	[> biizik= (CS/SW/NW)]
(vai)(AL/NE/CN/CS/SW)	binzini	[> bizini (vai)]
(vta)(RT)	bii'w=	[> bii' (vta)]
(vta)	bi-odish	[< bi-odiS= (vta)(RT)]
(vta)(RT)	bi-odiS=	[> bi-odish (vta)]
(vii)(RT)	biiwipo=	[> biiwipon (vii)]
(vii)	biiwipon	[< biiwipo= (vii)(RT)]
(vta)	biiwikozh	[< biiwikoN= (vta)(RT)]
(vta)(RT)	biiwikoN=	[> biiwikozh (vta)]
(vta)	biiwizh	[< biiwiN= (vta)(RT)]
(vta)(RT)	biiwiN=	[> biiwizh (vta)]
(nom)	Biiriz	[< Perez (EN)]
(vta)	biisa'	[< biisa'w= (vta)(RT)]
(vta)	biisaakobizh	[< biisaakobiN= (vta)(RT)]
(vta)(RT)	biisaakobiN=	[> biisaakobizh (vta)]
(vta)(NE/SE)	bisagozh	[< bisagoN= (vta)(RT)]
(vta)(RT)	bisagoN=	[> bisagozh (vta)(NE/SE)]
(pc)(NW/WO)	bizaan igo	[> bizaanigo (pc)(NW/WO)]
(pc)(NW/WO)	bizaanigo	[< bizaan igo (pc)(NW/WO)]
(vta)(RT)	biisa'w=	[> biisa' (vta)]
(vta)	biskaada'	[< biskaada'w= (vta)(RT)]
(vta)(RT)	biskaada'w=	[> biskaada' (vta)]
(vta)	biskibizh	[< biskibiN= (vta)(RT)]
(vta)(RT)	biskibiN=	[> biskibizh (vta)]
(vta)	biskigwaazh	[< biskigwaaN= (vta)(RT)]
(vta)(RT)	biskigwaaN=	[> biskigwaazh (vta)]
(vii)(RT)	biskizhimo=	[> biskizhimon (vii)]
(vii)	biskizhimon	[< biskizhimo= (vii)(RT)]
(vta)(AL/NE)	biskinikezh	[< biskinikeN= (vta)(RT)]
(vta)(RT)	biskinikeN=	[> biskinikezh (vta)(AL/NE)]
(vta)	biisibizh	[< biisibiN= (vta)(RT)]
(vta)(RT)	biisibiN=	[> biisibizh (vta)]
(vii)(RT)	biisipo=	[> biisipon (vii)]
(vta)	biisiboozh	[< biisibooN= (vta)(RT)]
(vii)	biisipon	[< biisipo= (vii)(RT)]
(vta)(RT)	biisibooN=	[> biisiboozh (vta)]
(AL/NE/CN/CS/SE/PO)	biisik=	[< biinzik= (NW/WO)]
(AL/NE/CN/CS/SE/PO)	biisik=	[> biizik= (CS/SW/NW)]
(CS/SW/NW)	biizik=	[< biinzik= (NW/WO)]
(CS/SW/NW)	biizik=	[< biisik= (AL/NE/CN/CS/SE/PO)]
(vta)	biisiga'	[< biisiga'w= (vta)(RT)]
(vta)(RT)	biisiga'w=	[> biisiga' (vta)]
(vta)	biisiigibizh	[< biisiigibiN= (vta)(RT)]
(vta)(RT)	biisiigibiN=	[> biisiigibizh (vta)]
(vta)	biizikozh	[< biizikoN= (vta)(RT)]
(vta)(RT)	biizikoN=	[> biizikozh (vta)]
(vta)	biisizh	[< biisizhw= (vta)(RT)]
(vta)(RT)	biisizhw=	[> biisizh (vta)]
(vai)(AL/NO/CN/NW/WO)	bizini	[< binzini (vai)]
(vta)(NW/WO)	biisiweba'	[< biisiweba'w= (vta)(RT)]
(vta)(RT)	biisiweba'w=	[> biisiweba' (vta)(NW/WO)]
	bo=	[> babo= (RD)]
	bo=	[> bwe= (IC)]
	boo=	[> baaboo= (RD)]
	boo=	[> bwaa= (IC)]
	bwaa=	[> bwayaa= (IC)]
(IC)	bwaa=	[< boo=]
(IC)	bwaa=	[< bwii=]
	bwadan+an	[< butter (EN)]
(IC)	bwayaa=	[< bwaa=]
(nom)	Bwal	[< Paul (EN)]
(n3D)(RT)	bwaam=	[> imbwaam+an]
(n3D)(RT)	bwaam=	[> nimbwaam+an]
	bwaamens=	[> obwaamens+an]
	bwaanaw=	[> baaboonaw= (RD)]
(nom)	Bwaanii	[< Bonnie (EN)]
(nom)	Bwaanii	[< Paul (EN)]
(vta)	bwaawibizh	[< bwaawibiN= (vta)(RT)]
(vta)(RT)	bwaawibiN=	[> bwaawibizh (vta)]
(vta)	bwaawizh	[< bwaawiN= (vta)(RT)]
(vta)	bwaawizh	[< bwaawizhw= (vta)(RT)]
(vta)(RT)	bwaawizhw=	[> bwaawizh (vta)²]
(vta)(RT)	bwaawiN=	[> bwaawizh (vta)¹]
(RD)	boopoog=	[> boog=]
(vta)	boodaajii'	[< boodaajii'w= (vta)(RT)]
(vta)(RT)	boodaajii'w=	[> boodaajii' (vta)]
(vta)	bootaagaazh	[< bootaagaaN= (vta)(RT)]
(vta)(RT)	bootaagaaN=	[> bootaagaazh (vta)]
(vta)	boodaakwezh	[< boodaakweN= (vta)(RT)]
(vta)(RT)	boodaakweN=	[> boodaakwezh (vta)]
(vta)	boodaazh	[< boodaaN= (vta)(RT)]
(vta)(RT)	boodaaN=	[> boodaazh (vta)]
	bootoonh+yag	[< bouton (FR)]
(IC)	bwe=	[< bo=]
	boog=	[< boopoog= (RD)]
(vta)	boogijibizh	[< boogijibiN= (vta)(RT)]
(vta)(RT)	boogijibiN=	[> boogijibizh (vta)]
(vta)	boogijizh	[< boogijiN= (vta)(RT)]
(vta)(RT)	boogijiN=	[> boogijizh (vta)]
	bookw=	[> babookw= (RD)]
(vta)	bookobizh	[< bookobiN= (vta)(RT)]
(vta)(RT)	bookobiN=	[> bookobizh (vta)]
(vta)	bookogaade'	[< bookogaade'w= (vta)(RT)]
(vta)(RT)	bookogaade'w=	[> bookogaade' (vta)]
(vta)	bookogwebizh	[< bookogwebiN= (vta)(RT)]
(vta)	bookokwebizh	[< bookokwebiN= (vta)(RT)]
(vta)(RT)	bookogwebiN=	[> bookogwebizh (vta)]
(vta)(RT)	bookokwebiN=	[> bookokwebizh (vta)]
(vta)	bookoshkibizh	[< bookoshkibiN= (vta)(RT)]
(vta)(RT)	bookoshkibiN=	[> bookoshkibizh (vta)]
(nom)	Boohaaz	[< Boaz (EN)]
	bwii=	[> bwaa= (IC)]
(AL/NE)	booyawe+g	[<> abooyawe+g]
(pc)	booshke	[< booshke giin (pc)]
(pc)	booshke giin	[> booshke (pc)²]
(AL)	bozhwe+g	[< bourgeois (FR)]
(nom)	Boon	[< Paul (FR)]
(vta)	boonaabiigizh	[< boonaabiigiN= (vta)(RT)]
(vta)(RT)	boonaabiigiN=	[> boonaabiigizh (vta)]
(vta)	boonakazh	[< boonakaN= (vta)(RT)]
(vta)(RT)	boonakaN=	[> boonakazh (vta)]
(nom)	Boowaaz	[< Boaz (EN)]
(SE)	boosk=	[< boozik=]
(RT)	booskwaagonezhimo=	[> booskwaagonezhimon (vii)]
(vii)	booskwaagonezhimon	[< booskwaagonezhimo= (vii)(RT)]
	boozik=	[> boosk= (SE)]
(vta)	boozinaazha'	[< boozinaazha'w= (vta)(RT)]
(vta)(RT)	boozinaazha'w=	[> boozinaazha' (vta)]
(nom)	Broos	[< Bruce (EN)]
(pc)	da	[< daga (pc)]
(pv1)[b]	da-	[> ge- (pv1)(IC)]
(pv1)[b]	daa-	[> ge- (pv1)(IC)]
(vai)	daa	[> ayindaa (vai)(RD)]
	da=	[> dada= (RD)]
	da=	[> de= (IC)]
	daa=	[> ayindaa= (RD)]
	daa=	[> daadaa= (RD)]
	daa=	[> dayaa= (IC)]
	daa=	[> endaa= (IC)]
(IC)	daa=	[< dii=]
	dap=	[> ayindap= (RD)]
	dap=	[> datap= (RD)]
(vii)(RT)	dapamo=	[> dapamon (vii)]
(vii)	dapamon	[< dapamo= (vii)(RT)]
	dabas=	[> dadaabas= (RD)]
(vta)	dabasagoozh	[< dabasagooN= (vta)(RT)]
(vta)(RT)	dabasagooN=	[> dabasagoozh (vta)]
(vta)	dabasizh	[< dabasiN= (vta)(RT)]
(vta)(RT)	dabasiN=	[> dabasizh (vta)]
(vta)	dapizh	[< dapiN= (vta)(RT)]
(pc)(NE/CN/NW/WO)	daabishkoo	[< daabishkooj (pc)(NO/CN/NE)]
(pc)(NE/CN/NW/WO)	daabishkoo	[> dibishkoo (pc)]
(pc)(NE/CN/NW/WO)	daabishkoo	[> dibishkooj (pc)(AL/NE)]
(pc)(NO/CN/NE)	daabishkooj	[> daabishkoo (pc)(NE/CN/NW/WO)]
(pc)(NO/CN/NE)	daabishkooj	[> dibishkoo (pc)]
(pc)(NO/CN/NE)	daabishkooj	[> dibishkooj (pc)(AL/NE)]
(vta)(RT)	dapiN=	[> dapizh (vta)]
(vta)	dapinazh	[< dapinaN= (vta)(RT)]
(vta)(RT)	dapinaN=	[> dapinazh (vta)]
(pv1)[b][d](NW/WO)	dabwaa-	[< da-bwaa- (pv1)[b][d]]
(RD)	daadaa=	[< daa=]
(RD)	dada=	[< da=]
(RD)	datap=	[< dap=]
(RD)	dadaabas=	[< dabas=]
(RD)	datak=	[< dak=]
(RT)	datagaagw=	[< datagaagwan= (RT)]
(RT)	datagaagw=	[> nindatagaag+oon]
(RT)	datagaagwan=	[> datagaagw= (RT)]
(RT)	datagaagwan=	[> nindatagaagwan+an]
(RD)	dadaakw=	[< dakw=]
(RD)	datakw=	[< dakw=]
(vta)	daatagozide'	[< daatagozide'w= (vta)(RT)]
(vta)(RT)	daatagozide'w=	[> daatagozide' (vta)]
(RD)	daataang=	[< daang=]
(RD)	datang=	[< dang=]
(RD)	daataaw=	[< daaw=]
(NE)	dadaawewigamig+oon	[< adaawewigamig+oon]
(RD)	dade=	[< de=]
(RD)	daadii=	[< dii=]
(RD)	dadi=	[< di=]
(nom)	Daadiyas	[< Thaddeus (EN)]
(RD)	daadoo=	[< doo=]
(RD)	dado=	[< do=]
(RD)	daadwaa=	[< dwaa=]
(vta)	daadozh	[< daadozhw= (vta)(RT)]
(vta)(RT)	daadozhw=	[> daadozh (vta)]
(nom)	Dag	[< Doug (EN)]
	dak=	[> datak= (RD)]
(pc)	daga	[> da (pc)]
(vta)	dakaabaawazh	[< dakaabaawaN= (vta)(RT)]
(vta)(RT)	dakaabaawaN=	[> dakaabaawazh (vta)]
(vii)(RT)	dakaagami=	[> dakaagamin (vii)]
(vii)	dakaagamin	[< dakaagami= (vii)(RT)]
(vta)	dakamaawazh	[< dakamaawaN= (vta)(RT)]
(vta)(RT)	dakamaawaN=	[> dakamaawazh (vta)]
(vta)	dakamiwizh	[< dakamiwiN= (vta)(RT)]
(vta)(RT)	dakamiwiN=	[> dakamiwizh (vta)]
(vta)	dakamo'aazh	[< dakamo'aaN= (vta)(RT)]
(vta)(RT)	dakamo'aaN=	[> dakamo'aazh (vta)]
(vta)	dakibaazh	[< dakibaaN= (vta)(RT)]
(vta)(RT)	dakibaaN=	[> dakibaazh (vta)]
(vta)	dakide'eyaabaawazh	[< dakide'eyaabaawaN= (vta)(RT)]
(vta)(RT)	dakide'eyaabaawaN=	[> dakide'eyaabaawazh (vta)]
(vii)(RT)(WO)	dakigami=	[> dakigamin (vii)(WO)]
(vii)(NW/WO)	dakigamin	[< dakigami= (vii)(RT)(NW/WO)]
(vta)	dakizheyaabaawazh	[< dakizheyaabaawaN= (vta)(RT)]
(vta)(RT)	dakizheyaabaawaN=	[> dakizheyaabaawazh (vta)]
	dakw=	[> dadaakw= (RD)]
	dakw=	[> datakw= (RD)]
(vii)(RT)	dago=	[> dagon (vii)]
(vta)	daagwa'	[< daagwa'w= (vta)(RT)]
(vta)	dakwaabiigikozh	[< dakwaabiigikoN= (vta)(RT)]
(vta)(RT)	dakwaabiigikoN=	[> dakwaabiigikozh (vta)]
(vta)(SE)	dakwaabiigizh	[< dakwaabiigiN= (vta)(RT)]
(vta)(SW)	dakwaabiigizh	[< dakwaabiigizhw= (vta)(RT)]
(vta)(RT)	dakwaabiigizhw=	[> dakwaabiigizh (vta)(SW)]
(vta)(RT)	dakwaabiigiN=	[> dakwaabiigizh (vta)(SE)]
(vta)	dagwapizh	[< dagwapiN= (vta)(RT)]
(vta)(RT)	dagwapiN=	[> dagwapizh (vta)]
(vta)	dagwaajiwanz	[< dagwaajiwanzw= (vta)(RT)]
(vta)(RT)	dagwaajiwanzw=	[> dagwaajiwanz (vta)]
	dagwagi=	[> dagogi= (CS)]
(vii)(RT)	dagwaagi=	[> dagwaagin (vii)]
(vii)(RT)(WO)	daagwaagi=	[> daagwaagin (vii)(WO)]
(vii)	dagwaagin	[< dagwaagi= (vii)(RT)]
(vii)(WO)	daagwaagin	[< daagwaagi= (vii)(RT)(WO)]
(vta)	dakwaakwa'	[< dakwaakwa'w= (vta)(RT)]
(vta)(RT)	dakwaakwa'w=	[> dakwaakwa' (vta)]
(vta)	daagwaakoninjii'	[<daagwaakoninjii'w= (vta)(RT)]
(vta)(RT)	daagwaakoninjii'w=	[> daagwaakoninjii' (vta)]
(vta)	daagwaakozide'	[<daagwaakozide'w= (vta)(RT)]
(vta)(RT)	daagwaakozide'w=	[> daagwaakozide' (vta)]
(vta)	daagwaazh	[< daagwaaN= (vta)(RT)]
(vta)(RT)	daagwaaN=	[> daagwaazh (vta)]
(vta)	dakwaanikaazh	[< dakwaanikaaN= (vta)(RT)]
(vta)(RT)	dakwaanikaaN=	[> dakwaanikaazh (vta)]
(vta)(RT)	daagwa'w=	[> daagwa' (vta)]
(vta)	dakobizh	[< dakobiN= (vta)(RT)]
(vta)(RT)	dakobiN=	[> dakobizh (vta)]
(vta)	dakooboozh	[< dakoobooN= (vta)(RT)]
(vta)(RT)	dakoobooN=	[> dakooboozh (vta)]
(vta)	dakwegikozh	[< dakwegikoN= (vta)]
(vta)	dakwegikoN=	[> dakwegikozh (vta)]
(vta)	dakwegizh	[< dakwegizhw= (vta)(RT)]
(vta)(RT)	dakwegizhw=	[> dakwegizh (vta)]
(vta)	dakokaazh	[< dakokaaN= (vta)(RT)]
(vta)(RT)	dakokaaN=	[> dakokaazh (vta)]
(CS)	dagogi=	[< dagwagi=]
(vta)	dakookozh	[< dakookoN= (vta)(RT)]
(vta)(RT)	dakookoN=	[> dakookozh (vta)]
(vta)	dago-gonzhi	[< dago-gonN= (vta)]
(vta)	dago-gonN=	[> dago-gonzhi (vta)]
(vta)(RT)	dagwizh	[< dagwiN= (vta)(RT)]
(CN/CS)	dagwishi=	[> dagoshi=]
(vta)(RT)	dagwiN=	[> dagwizh (RT)]
(vta)	dagozh	[< dagoN= (vta)(RT)]
(vta)	dakoozh	[< dakooN= (vta)(RT)]
(vta)	dakozh	[< dakozhw= (vta)(RT)]
	dagoshi=	[< dagwishi= (CN/CS)]
(vta)(RT)	dakozhw=	[> dakozh (vta)]
(vii)	dagon	[< dago= (vii)(RT)]
(vta)(RT)	dagoN=	[> dagozh (vta)]
(vta)(RT)	dakooN=	[> dakoozh (vta)]
(vta)	dago-wiinzh	[< dago-wiinN= (vta)(RT)]
(vta)(RT)	dago-wiinN=	[> dago-wiinzh (vta)]
(vta)	dagoz	[< dagozw= (vta)(RT)]
(vta)	dagozekwaazh	[< dagozekwaaN= (vta)(RT)]
(vta)(RT)	dagozekwaaN=	[> dagozekwaazh (vta)]
(vta)(RT)	dagozw=	[> dagoz (vta)]
(n3D)(RT)	day=	[> dayens= (n3D)(RT)]
(n3D)(RT)	day=	[> inday+ag (n3D)]
(n3D)(RT)	day=	[> niday+ag (n3D)(WO)]
(n3D)(RT)	day=	[> ninday+ag (n3D)]
(pc!)	taayaa	[<> taawaa (pc!)]
(pc)	tayaa	[< aatayaa (pc)]
(pc)	tayaa	[< atayaa (pc)]
(IC)	dayaa=	[< daa=]
(IC)	daye=	[< de=]
(n3D)(RT)	dayens=	[< day= (n3D)(RT)]
